,ic50,smiles,MaxAbsPartialCharge,MaxAbsEStateIndex,MinPartialCharge,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,ExactMolWt,MaxEStateIndex,MinAbsEStateIndex,HeavyAtomMolWt,MolWt,NumRadicalElectrons,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1365,57200.0,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O,0.5078228278054988,10.286487517846645,-0.5078228278054988,126.0,0.16090573122846394,0.16090573122846394,-0.21633125472411252,326.15180918399994,10.286487517846645,0.08767977870160393,304.216,326.39200000000005,0.0,1.9744487638639294,788.4661249140908,17.26722023457211,13.912661304850763,13.912661304850763,11.452397498181156,8.110317904416828,8.110317904416828,6.4238681355081315,6.4238681355081315,4.354839486284607,4.354839486284607,3.0391619105113405,3.0391619105113405,-2.62,262448.66780238575,16.24527421754316,6.475897712355592,3.179185022184729,141.20884654111535,20.056445138322168,17.602990054316113,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.781858773826368,56.36957638847649,11.629818560158606,0.0,20.056445138322168,0.0,0.0,0.0,0.0,39.21390565590758,0.0,58.671314454302184,0.0,22.99804733313562,4.736862953800049,0.0,22.99804733313562,0.0,15.319582184522117,12.841643245852019,0.0,43.06261688514654,41.9809599792112,0.0,0.0,0.0,69.92,0.0,15.319582184522117,0.0,23.352501887600017,17.73378494790691,29.541650759315278,6.06636706846161,12.13273413692322,32.05622864313835,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,0.3,24,3,4,0,1,1,2,0,2,4,3,4,3,0,0,0,3,4.378400000000005,92.70340000000004,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,151100.0,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)cc(O)c(O)c1CC=C(C)C,0.5078228278054988,10.599674573545876,-0.5078228278054988,154.0,0.16080179056299673,0.16080179056299673,-0.24831916099773332,394.21440943999994,10.599674573545876,0.058092456118249425,364.27100000000013,394.5110000000002,0.0,2.0907842837080386,961.2740276950486,21.12902755413791,17.61976808603731,17.61976808603731,13.756927950821469,10.077461386735447,10.077461386735447,8.199024319718967,8.199024319718967,5.305010668845604,5.305010668845604,3.7123328239692523,3.7123328239692523,-2.88,2410045.046403433,20.84403578243213,8.643069993489684,4.758599579039048,172.34395408091413,20.056445138322168,17.602990054316113,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.364616342267908,76.63787241078374,17.193270051855603,0.0,20.056445138322168,0.0,0.0,0.0,0.0,59.482201678214835,0.0,69.81752351444072,0.0,22.99804733313562,4.736862953800049,0.0,22.99804733313562,0.0,15.319582184522117,19.26246486877803,0.0,62.473542776224775,47.563717547652736,0.0,0.0,0.0,69.92,0.0,15.319582184522117,0.0,23.352501887600017,18.591155079135923,40.66855374270927,5.573104530069267,18.19910120538483,33.761315867224106,12.152040213667762,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0.36,29,3,4,0,1,1,2,0,2,4,3,4,5,0,0,0,3,5.887100000000006,115.83840000000006,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,40.0,Cc1ccc(-n2nc(-c3ccc(O)cc3O)c3ccc(O)cc32)cc1,0.5078839337192307,10.216417482129064,-0.5078839337192307,124.0,0.12825084176947366,0.12825084176947366,-0.05228599773242615,332.11609237199997,10.216417482129064,0.012808117073989767,316.23100000000005,332.3590000000001,0.0,2.013656063449469,1082.2458157297608,17.551677284948283,13.509570669396052,13.509570669396052,12.024877143252588,7.839075734970964,7.839075734970964,5.998863360932473,5.998863360932473,4.179599226164207,4.179599226164207,2.9052676078372617,2.9052676078372617,-3.469999999999999,708136.735320031,15.080885136281623,5.559507329388289,2.5546122265162703,143.58213289130575,15.319582184522117,22.942463494700174,0.0,0.0,0.0,0.0,0.0,4.681802935145185,5.098681808301038,0.0,17.696185628620217,43.321939610460284,23.08240984308501,11.204086992299825,15.319582184522117,10.902924932081056,0.0,9.780484743446223,0.0,6.923737199690624,0.0,66.2271221763131,0.0,34.193301261080734,0.0,0.0,17.248535499851716,0.0,25.100066927968342,0.0,6.923737199690624,5.563451491696996,60.6636706846161,0.0,27.847690693310078,0.0,78.51,0.0,15.319582184522117,0.0,17.248535499851716,11.257379486545457,22.153762698461613,12.13273413692322,28.947271208991623,31.18920547353706,5.098681808301038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7322656840513984,58.267734315948616,0.05,25,3,5,0,0,0,3,1,4,5,3,5,2,0,0,0,4,4.117720000000002,96.23740000000001,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,3.0,CC(C)n1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,0.5079662294306236,13.351697104002298,-0.5079662294306236,120.0,0.41799164025403085,0.41799164025403085,-4.446022481523474,320.11364776,13.351697104002298,0.08155092592592639,305.19399999999996,320.314,0.0,2.3525326130836555,848.6412502479174,16.77565640300939,12.594336359044563,12.594336359044563,10.786712265874597,7.1660506717924015,7.1660506717924015,5.633297928532856,5.633297928532856,3.663259327367241,3.663259327367241,2.6279772293142876,2.6279772293142876,-2.4999999999999987,158632.02675368838,15.397777777777778,5.295675461218012,2.646814404432133,130.52800373281823,5.106527394840706,11.443439828132366,0.0,0.0,0.0,6.176298517443475,4.681802935145185,0.0,18.269926951325495,0.0,12.13273413692322,44.179309741689295,16.991516535309753,11.080152209313258,18.277772537865165,10.902924932081056,0.0,9.780484743446223,0.0,26.065613745972684,0.0,48.02802097092827,0.0,17.00689131982936,0.0,13.171245143024459,5.749511833283905,0.0,14.887012138286929,6.176298517443475,0.0,25.452766720226204,42.46456947923127,0.0,22.160304418626517,0.0,38.05,11.73975000914047,18.277772537865165,0.0,17.30805338004813,16.643603701010253,6.06636706846161,22.880904140530014,32.046575604766076,0.0,5.098681808301038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45821347753977,24.125119855793553,0.23529411764705882,23,1,3,0,0,0,2,1,3,3,1,6,2,0,0,0,3,5.008600000000003,82.22080000000003,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,48.0,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1,0.507884371163225,9.813936602418746,-0.507884371163225,90.0,0.1282504397502937,0.1282504397502937,-0.04493055555555525,242.06914218,9.813936602418746,0.005800264550263723,232.15399999999997,242.23400000000004,0.0,2.2529485656085626,734.1796030606653,12.698306133819765,9.252955997137589,9.252955997137589,8.647867045540842,5.344101732175067,5.344101732175067,4.003552324419509,4.003552324419509,2.782864843872817,2.782864843872817,1.9331778733509806,1.9331778733509806,-2.6899999999999995,19667.85350328275,10.463098708733693,3.6623011094367786,1.5298246820559913,101.95012508424979,15.319582184522117,22.942463494700174,0.0,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,0.0,0.0,24.26546827384644,23.08240984308501,5.516700717616262,15.319582184522117,10.902924932081056,0.0,10.197363616602075,0.0,0.0,0.0,36.39820241076966,0.0,28.50591498639717,0.0,0.0,17.248535499851716,0.0,25.516945801124194,0.0,0.0,0.0,36.39820241076966,0.0,22.160304418626517,0.0,89.37,0.0,15.319582184522117,0.0,17.248535499851716,16.77408020416172,5.386224214464796,12.13273413692322,24.26546827384644,0.0,10.197363616602075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16666666666668,0.0,18,4,5,0,0,0,2,1,3,4,4,5,1,0,0,0,3,2.3467000000000002,66.5241,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,385.0,O=C(N1CCc2cc(O)ccc2C1c1cccs1)C(F)(F)F,0.507956000346762,12.8609670781893,-0.507956000346762,116.0,0.47091362439203505,0.47091362439203505,-4.898876881771227,327.054084284,12.8609670781893,0.03039351851851846,315.23099999999994,327.327,0.0,2.0934306514098955,697.3082769431018,15.905412915006313,11.3004826376558,12.116979218583527,10.376028663351637,6.606816844394141,7.486469655649036,5.047378645239178,6.026650953401633,3.67090578579576,4.5956320655479574,2.7486509471861544,3.6031620854285045,-2.0199999999999996,116528.82869933125,14.898156219443436,5.314089124198321,2.5622774649510744,128.15993574564817,10.006437125691184,5.749511833283905,0.0,0.0,0.0,12.08347824679498,4.794537184071822,0.0,13.171245143024459,11.336785877934737,12.13273413692322,41.12688858217074,11.421903599613874,6.041840829147961,23.07230972193699,17.243965607286242,0.0,4.899909730850478,0.0,18.638960969517445,6.544756405912575,51.71594828986925,0.0,5.749511833283905,0.0,13.171245143024459,5.749511833283905,11.336785877934737,28.634671778398737,11.21535880699783,0.0,22.045891006243252,35.711898112773966,0.0,0.0,0.0,40.540000000000006,18.12531907594294,23.07230972193699,0.0,18.71508986212249,10.440598685398296,10.463361222547473,17.403152946396347,29.645531044312357,0.0,0.0,0.0,0.0,1.3052832105064245,0.0,0.0,0.0,0.0,0.0,0.0,38.5829012345679,26.861815554925673,0.26666666666666666,22,1,3,0,1,1,1,1,2,3,1,7,1,0,0,0,3,3.4901000000000018,75.74080000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1371,89.0,CC(C)[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,0.5078223810502918,13.120846905773643,-0.5078223810502918,160.0,0.17349393478006953,0.17349393478006953,-0.38037043045205077,409.22530847200005,13.120846905773643,0.06769264858554047,378.2780000000002,409.5260000000003,0.0,1.4561247752791102,871.217404011828,21.087211190881014,17.8424222225936,17.8424222225936,14.524877143252587,11.017158477480665,11.017158477480665,8.672763445869165,8.672763445869165,6.165298950947524,6.165298950947524,4.496268912718854,4.496268912718854,-2.53,7370152.966227387,20.731065966955285,9.087251563511353,4.460984312382373,178.16376248711535,14.580253302440804,29.959383852112936,5.783244946364939,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,32.40103015923048,61.677981869381995,12.611123474374185,11.48135753785839,19.374790486512627,5.783244946364939,0.0,4.899909730850478,11.835812092322787,39.21390565590758,26.241151182250643,53.59147246262526,0.0,17.248535499851716,9.473725907600098,0.0,17.248535499851716,0.0,42.03083325430676,0.0,11.835812092322787,55.1353458233734,42.46456947923127,0.0,0.0,0.0,59.00000000000001,0.0,9.901064578912528,0.0,29.472535259719933,17.919845289493818,17.857719730893475,44.484711817526396,6.06636706846161,38.112942673227685,4.899909730850478,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.48,30,1,5,0,2,2,2,0,2,5,1,5,6,0,1,1,4,4.845500000000004,116.36230000000006,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,990.0,COc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12,0.5077954469054854,13.373567701772068,-0.5077954469054854,102.0,0.1764133507408204,0.1764133507408204,-0.7242885749979002,274.06413705200004,13.373567701772068,0.05424692407827392,263.15899999999993,274.247,0.0,2.1940678318200586,791.9130042381025,14.27565640300939,10.552989860074625,10.552989860074625,9.57971869811898,5.876901237445693,5.876901237445693,4.3432227064755216,4.3432227064755216,3.0190707242880737,3.0190707242880737,2.0597931650441246,2.0597931650441246,-2.6899999999999995,50308.96080447872,12.349246012281293,4.450130076951275,1.9294292668928192,113.19698137259479,19.367068680534807,11.509759252158346,22.899264649255947,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,0.0,30.33183534230805,17.0160427746234,7.109797541277533,23.757483728209625,10.969244356107037,0.0,0.0,0.0,0.0,7.109797541277533,42.21542325181556,0.0,28.57223441042315,4.736862953800049,4.39041504767482,17.248535499851716,0.0,17.322852330958945,0.0,5.817220841045895,0.0,40.81535334782301,0.0,22.292943266678478,0.0,62.83,11.5667326743298,14.603469837356231,0.0,5.749511833283905,28.042455099962382,0.0,31.37526581512397,12.13273413692322,0.0,0.0,9.154013890853395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.015139886201396,35.31819344713194,0.06666666666666667,20,2,4,0,0,0,2,1,3,4,2,5,2,0,0,0,3,3.6587000000000005,71.48960000000001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,551.0,C[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,0.507678567022182,12.740013572440311,-0.507678567022182,154.0,0.17670736046738905,0.17670736046738905,-0.4874074674890878,397.1889229640001,12.740013572440311,0.1289038828879543,370.25500000000017,397.47100000000034,0.0,1.4213238602538674,873.5820867807286,20.380104409694468,16.63493527971431,16.63493527971431,14.024877143252588,10.246748339374351,10.246748339374351,7.849207731959714,7.849207731959714,5.767700112692169,5.767700112692169,4.117275396315603,4.117275396315603,-2.7299999999999995,4463073.839243241,19.580560152411564,8.33067705276986,4.171993683924056,170.22811201051817,19.68678069728151,41.272347177093835,5.783244946364939,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,25.477292959539852,43.627341686297385,18.677490542835795,5.917906046161393,24.481317881353334,5.783244946364939,0.0,4.899909730850478,5.917906046161393,32.29016845621695,26.241151182250643,47.52510539416365,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,47.13736064914747,0.0,5.917906046161393,48.21160862368278,36.39820241076966,0.0,0.0,0.0,79.23,12.021872433909696,15.007591973753234,0.0,28.59523193791365,6.606881964512918,37.01359961118024,25.328831937239638,6.923737199690624,24.26546827384644,4.899909730850478,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.83333333333336,0.43478260869565216,29,2,6,0,2,2,2,0,2,6,2,6,5,0,1,1,4,3.9150000000000027,108.86310000000005,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,7107.47,CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,0.30193540444134737,12.000348062064331,-0.30193540444134737,130.0,0.22610934692307627,0.22610934692307627,-3.292738105136627,394.01156992800003,12.000348062064331,0.06273694305801047,380.3870000000001,394.499,0.0,1.658122483017948,1036.7142238197994,18.026733258565955,13.183266806257851,15.63275654904103,11.825518406134814,7.299724805244872,10.887285735485749,5.369368662338781,9.363447312006864,3.4095291707275255,6.36427381341381,2.1582992778249297,4.495756744193054,-2.0999999999999996,512845.8265620436,17.714341704166063,7.025608654460527,4.3018730065823085,151.99355171653093,5.316788604006331,0.0,20.752056562621775,5.907179729351506,0.0,0.0,9.589074368143644,13.401775505276145,0.0,11.336785877934737,17.403152946396347,29.645531044312357,19.097412429363423,19.989251303304435,18.00687135247258,59.54942868192811,0.0,4.9839785209472085,0.0,17.737126721369794,11.572557787517734,40.58904530647526,0.0,0.0,5.316788604006331,5.131558479839333,0.0,22.673571755869474,31.347969364503992,14.631790320489323,0.0,22.513327623625138,40.60738158829174,0.0,10.216620634085363,0.0,93.19999999999999,9.837253136417502,18.00687135247258,0.0,29.427551397086237,20.225326307625995,6.255769183511404,34.80630589279269,18.19910120538483,5.380062770465915,10.30076712495354,0.0,0.0,-0.7429349553815199,0.0,0.0,0.0,0.0,0.0,0.0,23.18195750799307,44.31097744738846,0.1875,25,1,6,0,0,0,1,2,3,7,1,9,6,0,0,0,3,3.3629000000000016,99.24300000000002,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1378,1570.0,Oc1ccc2oc(-c3ccc(O)c(F)c3)nc2c1,0.5078798209117531,13.225026035105401,-0.5078798209117531,90.0,0.22691858331211756,0.22691858331211756,-0.7383302364155535,245.048821336,13.225026035105401,0.08262655370790362,237.14499999999995,245.209,0.0,2.1573256343626177,736.1796030606654,12.698306133819765,9.09195516511072,9.09195516511072,8.631030293135234,5.217725461393564,5.217725461393564,3.837236417707019,3.837236417707019,2.5657821070946656,2.5657821070946656,1.679221539133551,1.679221539133551,-2.56,19969.975708134316,10.584947815840415,3.731151031879904,1.6559705272383551,100.9381420096378,14.63020572673476,11.266212550900168,17.149752815972043,5.890723922025908,0.0,0.0,0.0,9.374393568622029,0.0,0.0,0.0,30.33183534230805,11.629818560158606,0.0,19.02062077440958,11.099720859258504,0.0,4.9839785209472085,0.0,0.0,0.0,42.21542325181556,0.0,22.953199080290712,0.0,4.39041504767482,11.49902366656781,0.0,15.197033310628619,0.0,5.817220841045895,0.0,40.815353347823006,0.0,22.553896272981405,0.0,66.49000000000001,11.5667326743298,9.496942442515525,0.0,11.640235755309813,16.6631723509555,6.06636706846161,24.26546827384644,6.06636706846161,0.0,4.9839785209472085,9.523678331894054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.658450071386582,31.508216595280086,0.0,18,2,4,0,0,0,2,1,3,4,2,5,1,0,0,0,3,3.0451000000000006,62.73260000000001,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,22193.67,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0.5042598931275362,9.541866528916945,-0.5042598931275362,118.0,0.15716236137209003,0.15716236137209003,-0.10738890213321994,302.151809184,9.541866528916945,0.0964722631732009,280.19399999999996,302.37,0.0,2.000803251459526,594.0305701374936,16.27565640300939,12.821870097889937,12.821870097889937,10.363081100704113,7.382132168251947,7.382132168251947,6.0089494185557335,6.0089494185557335,4.166409854883566,4.166409854883566,2.5379048190276685,2.5379048190276685,-2.36,69045.56475789209,16.018207439456763,6.602169515973054,3.8452965116938183,129.85508502072472,20.426109579362823,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.980208536304467,60.069826595415236,0.0,0.0,20.426109579362823,0.0,0.0,0.0,11.835812092322787,26.689117645233267,0.0,47.52510539416365,0.0,22.99804733313562,0.0,0.0,22.99804733313562,0.0,20.426109579362823,12.841643245852019,11.835812092322787,24.974377382775238,36.39820241076966,0.0,0.0,0.0,80.92,0.0,20.426109579362823,0.0,22.99804733313562,11.835812092322787,23.96854622924601,12.13273413692322,12.13273413692322,12.13273413692322,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.66666666666666,0.3333333333333333,22,4,4,0,0,0,2,0,2,4,4,4,5,0,0,0,2,3.5664000000000033,85.27920000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,11.9,Oc1ccc2c(c1)SC(c1ccccc1)C(c1ccc(OCCN3CCCCC3)cc1)O2,0.5079197906328521,9.926767267622829,-0.5079197906328521,166.0,0.1400053573225278,0.1400053573225278,-0.1232937108753307,447.186814788,9.926767267622829,0.09386100034073586,418.3680000000002,447.6000000000004,0.0,1.3120604098866968,1018.8312711173039,21.75250160881067,18.151823299352106,18.96831988027983,15.759152830872495,11.425510468686555,12.305163279941448,8.438423245427947,9.621819698822332,6.171801460448568,7.518064243123817,4.441106142056238,5.765282027155623,-2.6299999999999994,35650231.40461669,21.228055030685912,9.88404556527419,4.892643462037403,193.72267616091446,14.580253302440804,29.959383852112936,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,11.761884949391115,48.88539110215728,67.38989438337921,6.544756405912575,10.14542150549995,14.580253302440804,11.761884949391115,0.0,4.899909730850478,0.0,35.51185276202628,26.241151182250643,83.92330780493333,0.0,17.248535499851716,9.473725907600098,0.0,17.248535499851716,11.761884949391115,36.247588307941825,0.0,0.0,41.74327226990249,77.6918882970571,0.0,0.0,0.0,41.93000000000001,0.0,5.106527394840706,0.0,17.10341625101438,0.0,35.10959700420807,37.91542917230017,23.894619086314336,24.26546827384644,41.29811214162014,9.473725907600098,0.0,1.7393077780091457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.260692221990844,0.3333333333333333,32,1,4,0,2,2,3,0,3,5,1,5,6,0,1,1,5,6.224000000000006,128.74380000000005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
